# time 'cAMP_on' 'free_Ca2+' 'all_Ca2+' 'bound_Ca2+!_' 'PKAa!_' 'PKAa?' 'PKA()' 'CDK5!_' 'CK1p~?' 'PP2Ap~?' 'PP2Aca_!' 'PP2C!_' 'PP2Ba~?' 'PDEp~?' 'DARPP_unphosph~?' 'Thr75~?' 'Thr34~?' 'Ser137~?' 'Thr75:Ser137~?' 'Thr34:Thr75~?' 'Thr34:Ser137~?' 'Thr34:Thr75:Ser137~?' 'D34*~?' 'D75*~?' 'D137*~?' 'r'
 2.526667E+02 876 39 717 678 48 66 66 67 29 3 2 41 140 325 1168 480 201 466 234 175 185 91 652 980 976 4.946308E-02
 2.530000E+02 866 30 708 678 45 66 66 69 33 2 2 38 139 321 1162 478 205 458 232 181 183 101 670 992 974 4.946722E-02
 2.533333E+02 857 38 705 667 42 67 67 77 37 2 1 36 136 319 1152 469 209 465 226 182 191 106 688 983 988 4.947204E-02
 2.536667E+02 850 39 699 660 46 69 69 77 35 1 0 32 131 330 1159 455 213 454 229 183 205 102 703 969 990 4.947170E-02
 2.540000E+02 845 25 696 671 41 69 69 68 35 1 1 46 137 334 1129 464 228 456 227 180 210 106 724 977 999 4.946248E-02
 2.543333E+02 838 38 690 652 44 69 69 59 35 3 0 31 130 345 1133 468 221 439 234 184 206 115 726 1001 994 4.947523E-02
 2.546667E+02 825 29 684 655 41 68 68 71 35 1 1 34 127 360 1121 477 225 450 226 184 198 119 726 1006 993 4.947691E-02
 2.550000E+02 814 35 676 641 52 70 70 65 36 2 3 38 122 366 1121 467 231 433 235 187 206 120 744 1009 994 4.948789E-02
 2.553333E+02 811 38 671 633 41 67 67 67 32 4 1 32 119 368 1119 476 225 432 232 189 216 111 741 1008 991 4.949290E-02
 2.556667E+02 804 28 666 638 52 68 68 66 40 4 2 35 123 360 1111 475 240 435 224 188 220 107 755 994 986 4.949822E-02
 2.560000E+02 798 30 665 635 39 68 68 72 38 2 1 35 126 356 1106 472 238 427 227 195 233 102 768 996 989 4.952085E-02
 2.563333E+02 790 27 659 632 35 68 68 71 43 4 2 26 117 354 1119 464 234 428 216 197 244 98 773 975 986 4.953269E-02
 2.566667E+02 784 32 660 628 39 66 66 62 39 3 4 35 115 357 1109 465 257 420 214 193 239 103 792 975 976 4.955115E-02
 2.570000E+02 780 19 654 635 43 68 68 76 38 3 3 33 121 357 1094 462 266 424 211 197 245 101 809 971 981 4.956960E-02
 2.573333E+02 772 28 647 619 43 67 67 72 33 6 3 29 115 360 1092 448 266 437 200 213 243 101 823 962 981 4.958263E-02
 2.576667E+02 762 23 646 623 45 66 66 65 40 5 1 38 117 364 1089 453 269 427 200 212 251 99 831 964 977 4.960486E-02
 2.580000E+02 752 31 645 614 40 67 67 67 35 3 2 36 112 360 1091 439 280 417 202 211 249 111 851 963 979 4.962665E-02
 2.583333E+02 750 24 641 617 43 68 68 57 33 4 3 31 116 368 1071 445 289 413 203 214 246 119 868 981 981 4.965212E-02
 2.586667E+02 739 30 638 608 41 69 69 69 31 3 4 39 109 369 1074 451 291 413 185 214 247 125 877 975 970 4.967982E-02
 2.590000E+02 736 29 635 606 43 70 70 56 40 7 4 34 111 365 1092 446 282 404 191 213 242 130 867 980 967 4.971036E-02
 2.593333E+02 732 34 626 592 32 67 67 72 46 6 2 36 102 375 1113 419 292 401 195 209 240 131 872 954 967 4.974084E-02
 2.596667E+02 723 16 624 608 39 68 68 74 48 7 0 37 107 374 1124 421 300 381 197 208 245 124 877 950 947 4.976733E-02
 2.600000E+02 716 21 623 602 37 68 68 69 55 2 0 33 110 369 1147 421 299 354 196 207 244 132 882 956 926 4.979013E-02
 2.603333E+02 1307 810 1623 813 44 71 71 62 34 3 15 34 199 367 1173 422 292 339 193 211 236 134 873 960 902 4.977297E-02
 2.606667E+02 1289 670 1489 819 44 72 72 66 30 5 19 27 200 372 1187 433 268 346 178 215 242 131 856 957 897 4.974895E-02
 2.610000E+02 1285 556 1378 822 46 73 73 59 30 8 24 38 199 376 1196 436 256 358 171 211 244 128 839 946 901 4.973718E-02
 2.613333E+02 1273 471 1291 820 37 74 74 60 29 9 20 34 200 388 1192 427 254 383 159 215 238 132 839 933 912 4.970944E-02
 2.616667E+02 1264 406 1215 809 47 76 76 66 29 4 11 35 199 391 1198 412 255 379 174 220 238 124 837 930 915 4.968389E-02
 2.620000E+02 1256 334 1147 813 40 81 81 68 19 9 15 34 199 390 1173 422 246 397 171 215 248 128 837 936 944 4.964589E-02
 2.623333E+02 1246 291 1099 808 55 82 82 67 24 4 12 37 198 384 1181 413 252 406 164 209 250 125 836 911 945 4.959868E-02
 2.626667E+02 1230 241 1044 803 40 84 84 67 27 6 11 31 196 393 1191 399 245 399 167 214 264 121 844 901 951 4.956352E-02
 2.630000E+02 1218 210 1014 804 55 89 89 69 31 5 8 43 198 395 1185 395 263 391 170 207 258 131 859 903 950 4.952730E-02
 2.633333E+02 1214 186 984 798 62 89 89 60 25 7 2 28 198 407 1159 409 270 395 167 206 260 134 870 916 956 4.948137E-02
 2.636667E+02 1202 148 949 801 63 90 90 65 32 8 5 32 198 409 1155 409 256 410 160 211 253 146 866 926 969 4.945056E-02
 2.640000E+02 1197 135 924 789 57 87 87 71 36 7 5 41 192 407 1162 398 255 417 155 214 256 143 868 910 971 4.942217E-02
 2.643333E+02 1188 113 902 789 56 86 86 67 32 3 3 36 193 415 1164 402 259 406 154 212 268 135 874 903 963 4.940213E-02
 2.646667E+02 1176 108 887 779 58 89 89 69 30 6 5 34 187 417 1156 411 264 405 155 218 266 125 873 909 951 4.936637E-02
 2.650000E+02 1166 81 874 793 50 85 85 72 26 12 5 27 194 413 1174 391 254 406 162 225 266 122 867 900 956 4.932559E-02
 2.653333E+02 1158 78 859 781 58 85 85 81 26 10 3 37 189 428 1208 360 242 394 160 240 268 128 878 888 950 4.929120E-02
 2.656667E+02 1151 80 848 768 51 86 86 58 25 3 6 31 181 422 1191 365 252 402 156 242 265 127 886 890 950 4.924032E-02
 2.660000E+02 1144 76 846 770 50 85 85 75 26 2 2 40 185 415 1184 360 265 404 156 235 266 130 896 881 956 4.919403E-02
 2.663333E+02 1138 79 837 758 51 86 86 65 27 5 2 33 179 423 1167 374 280 385 160 227 269 138 914 899 952 4.916702E-02
 2.666667E+02 1128 69 827 758 56 86 86 69 27 2 2 34 178 430 1168 371 274 385 161 232 275 134 915 898 955 4.914019E-02
 2.670000E+02 1117 57 807 750 45 88 88 66 29 3 2 34 174 436 1149 371 279 393 160 234 284 130 927 895 967 4.910713E-02
 2.673333E+02 1104 57 800 743 54 87 87 64 31 3 3 35 171 435 1138 375 271 397 165 226 292 136 925 902 990 4.908220E-02
 2.676667E+02 1091 48 790 742 57 85 85 67 32 3 4 35 169 428 1131 376 272 395 164 224 299 139 934 903 997 4.907625E-02
 2.680000E+02 1082 53 782 729 48 87 87 70 34 5 5 34 162 433 1132 361 267 403 153 235 306 143 951 892 1005 4.905910E-02
 2.683333E+02 1070 62 782 720 53 87 87 66 40 5 2 35 160 440 1141 354 278 398 153 236 304 136 954 879 991 4.903093E-02
 2.686667E+02 1057 46 777 731 53 88 88 70 40 3 3 32 165 436 1149 365 271 388 148 235 302 142 950 890 980 4.899864E-02
 2.690000E+02 1047 52 767 715 63 88 88 69 42 3 1 38 160 442 1151 361 281 383 142 236 302 144 963 883 971 4.898848E-02
 2.693333E+02 1034 39 754 715 50 87 87 58 42 6 3 36 159 440 1141 366 292 374 141 232 312 142 978 881 969 4.897848E-02
 2.696667E+02 1026 37 753 716 56 86 86 64 44 7 2 37 157 442 1154 372 273 362 141 232 329 137 971 882 969 4.897287E-02
 2.700000E+02 1011 47 750 703 57 90 90 71 37 4 1 29 153 439 1143 382 284 356 141 227 336 131 978 881 964 4.896212E-02
 2.703333E+02 1000 44 741 697 58 88 88 62 35 5 1 39 149 434 1141 381 295 346 146 225 329 137 986 889 958 4.895507E-02
 2.706667E+02 990 38 738 700 60 88 88 58 34 1 2 28 151 425 1129 384 307 349 144 224 323 140 994 892 956 4.894654E-02
 2.710000E+02 980 44 733 689 54 86 86 73 33 2 1 32 145 427 1127 389 288 347 143 230 331 145 994 907 966 4.894018E-02
 2.713333E+02 972 42 731 689 55 84 84 75 35 5 1 36 145 428 1129 382 293 342 144 233 335 142 1003 901 963 4.894166E-02
 2.716667E+02 963 48 729 681 46 86 86 66 35 3 1 36 141 427 1124 393 297 338 143 231 326 148 1002 915 955 4.892863E-02
 2.720000E+02 952 44 720 676 60 83 83 71 35 5 0 34 139 429 1107 388 309 347 136 248 315 150 1022 922 948 4.893010E-02
 2.723333E+02 941 42 724 682 49 86 86 60 35 5 0 41 143 425 1107 386 326 345 128 247 303 158 1034 919 934 4.892655E-02
 2.726667E+02 931 45 722 677 50 84 84 76 40 7 1 29 141 434 1110 381 329 343 130 254 303 150 1036 915 926 4.892554E-02
 2.730000E+02 924 42 717 675 47 82 82 66 38 4 1 39 144 423 1117 387 315 329 131 262 307 152 1036 932 919 4.892367E-02
 2.733333E+02 918 40 715 675 49 84 84 68 40 7 1 36 139 436 1112 388 316 322 131 265 314 152 1047 936 919 4.891652E-02
 2.736667E+02 913 36 709 673 62 81 81 62 34 3 1 40 138 428 1108 379 328 319 143 263 306 154 1051 939 922 4.892588E-02
 2.740000E+02 900 38 705 667 51 83 83 61 35 0 1 30 133 434 1105 377 333 321 138 258 304 164 1059 937 927 4.893017E-02
 2.743333E+02 893 27 704 677 60 82 82 68 40 2 1 31 142 442 1084 387 338 325 130 268 310 158 1074 943 923 4.892836E-02
 2.746667E+02 884 29 706 677 44 81 81 72 38 3 1 35 140 444 1093 379 325 322 130 281 324 146 1076 936 922 4.894320E-02
 2.750000E+02 875 25 706 681 49 80 80 66 36 6 3 36 142 447 1118 367 327 317 127 274 323 147 1071 915 914 4.895258E-02
 2.753333E+02 867 32 702 670 50 80 80 61 44 4 2 34 134 443 1120 374 324 317 119 281 325 140 1070 914 901 4.895204E-02
 2.756667E+02 856 30 697 667 51 79 79 66 47 5 3 38 137 435 1120 382 338 308 121 266 322 143 1069 912 894 4.896759E-02
 2.760000E+02 847 31 697 666 49 79 79 67 48 6 2 33 137 439 1127 371 337 308 118 268 330 141 1076 898 897 4.898337E-02
 2.763333E+02 840 31 694 663 55 82 82 71 47 2 1 51 137 439 1119 382 338 312 110 272 321 146 1077 910 889 4.900043E-02
 2.766667E+02 832 34 693 659 43 75 75 66 49 6 1 34 131 446 1118 381 344 300 107 282 314 154 1094 924 875 4.902132E-02
 2.770000E+02 821 35 688 653 44 78 78 67 44 5 1 28 132 443 1123 375 354 298 110 275 319 146 1094 906 873 4.903801E-02
 2.773333E+02 814 32 683 651 48 77 77 72 40 3 1 32 129 444 1098 385 369 310 106 268 316 148 1101 907 880 4.904949E-02
 2.776667E+02 809 32 684 652 45 77 77 69 41 4 0 37 129 442 1081 398 366 308 110 269 330 138 1103 915 886 4.906492E-02
 2.780000E+02 805 23 681 658 40 78 78 74 40 7 0 36 130 442 1098 399 355 300 107 268 327 146 1096 920 880 4.906340E-02
 2.783333E+02 794 26 682 656 40 75 75 67 43 3 0 33 132 440 1105 392 359 295 107 271 332 139 1101 909 873 4.908208E-02
 2.786667E+02 789 31 682 651 40 74 74 67 46 1 1 28 128 439 1092 389 370 292 111 277 328 141 1116 918 872 4.909880E-02
 2.790000E+02 787 32 681 649 48 76 76 69 39 4 1 36 129 434 1087 388 382 302 102 274 310 155 1121 919 869 4.912633E-02
 2.793333E+02 783 30 676 646 44 73 73 68 36 4 0 36 126 435 1089 385 385 288 112 278 315 148 1126 923 863 4.914653E-02
 2.796667E+02 774 27 673 646 45 76 76 64 34 2 0 35 128 439 1079 390 385 297 108 277 307 157 1126 932 869 4.915853E-02
 2.800000E+02 765 30 672 642 41 75 75 65 33 0 0 39 127 437 1084 399 369 299 104 277 305 163 1114 943 871 4.917264E-02
 2.803333E+02 1349 884 1691 807 50 84 84 70 30 4 7 30 200 436 1079 392 370 298 103 287 308 163 1128 945 872 4.915532E-02
 2.806667E+02 1339 693 1513 820 50 88 88 61 20 8 20 32 200 434 1082 398 352 289 111 289 320 159 1120 957 879 4.912636E-02
 2.810000E+02 1327 582 1413 831 50 88 88 66 20 12 31 30 200 434 1110 384 327 286 117 283 340 153 1103 937 896 4.911032E-02
 2.813333E+02 1320 487 1312 825 44 83 83 63 18 15 27 31 199 441 1138 365 326 292 120 266 337 156 1085 907 905 4.909401E-02
 2.816667E+02 1305 416 1232 816 55 92 92 66 23 11 18 38 199 446 1160 351 309 289 120 271 345 155 1080 897 909 4.908276E-02
 2.820000E+02 1291 347 1163 816 54 95 95 68 19 11 16 30 200 450 1152 358 310 294 123 254 351 158 1073 893 926 4.906379E-02
 2.823333E+02 1281 302 1109 807 56 95 95 65 25 10 9 39 199 444 1140 344 320 306 124 254 361 151 1086 873 942 4.904405E-02
 2.826667E+02 1268 256 1064 808 59 100 100 69 29 7 10 32 199 455 1146 332 315 320 116 250 358 163 1086 861 957 4.902385E-02
 2.830000E+02 1259 216 1024 808 66 100 100 70 34 9 10 33 199 459 1141 326 335 325 116 239 360 158 1092 839 959 4.900501E-02
 2.833333E+02 1255 183 986 803 56 102 102 74 35 5 7 37 198 463 1139 336 325 333 111 239 365 152 1081 838 961 4.896424E-02
 2.836667E+02 1249 161 955 794 64 104 104 59 33 6 6 36 194 471 1150 325 324 320 123 238 370 150 1082 836 963 4.894111E-02
 2.840000E+02 1232 163 932 769 62 103 103 70 31 3 3 36 183 465 1157 338 321 314 123 236 368 143 1068 840 948 4.891041E-02
 2.843333E+02 1221 129 906 777 60 103 103 70 37 6 3 41 187 464 1167 323 323 313 125 234 370 145 1072 827 953 4.888139E-02
 2.846667E+02 1213 88 880 792 60 102 102 63 31 7 6 33 193 460 1174 330 317 304 116 240 374 145 1076 831 939 4.886199E-02
 2.850000E+02 1202 89 862 773 63 97 97 58 30 9 5 30 185 468 1166 333 309 303 113 245 381 150 1085 841 947 4.883635E-02
 2.853333E+02 1192 74 854 780 58 100 100 66 25 8 4 34 188 464 1146 346 304 312 111 249 381 151 1085 857 955 4.880418E-02
 2.856667E+02 1178 65 838 773 56 100 100 68 24 4 3 37 185 468 1153 349 302 318 112 242 369 155 1068 858 954 4.877788E-02
 2.860000E+02 1169 59 834 775 56 101 101 72 25 1 3 30 186 480 1144 343 304 312 116 256 371 154 1085 869 953 4.875470E-02
 2.863333E+02 1160 68 827 759 58 98 98 69 23 2 3 30 179 476 1143 336 296 305 122 261 371 166 1094 885 964 4.873134E-02
 2.866667E+02 1150 69 823 754 57 95 95 72 31 3 4 31 175 476 1144 324 305 296 129 257 386 159 1107 869 970 4.870627E-02
 2.870000E+02 1142 51 810 759 56 92 92 66 39 2 3 37 178 482 1145 325 321 289 133 255 370 162 1108 875 954 4.868448E-02
 2.873333E+02 1132 57 803 746 56 95 95 65 39 3 2 36 173 478 1149 316 324 282 135 261 365 168 1118 880 950 4.866564E-02
 2.876667E+02 1114 50 794 744 58 96 96 60 37 6 4 41 170 477 1121 336 318 298 131 274 354 168 1114 909 951 4.865120E-02
 2.880000E+02 1098 55 782 727 55 100 100 75 35 6 1 37 165 478 1112 334 336 294 124 261 376 163 1136 882 957 4.863909E-02
 2.883333E+02 1092 51 771 720 60 100 100 55 34 7 2 40 160 487 1092 341 350 287 132 257 379 162 1148 892 960 4.863816E-02
 2.886667E+02 1085 43 765 722 57 98 98 75 37 8 2 31 161 492 1088 339 348 284 131 261 382 167 1158 898 964 4.862183E-02
 2.890000E+02 1078 39 762 723 54 97 97 67 44 4 1 32 163 489 1074 350 354 277 130 258 385 172 1169 910 964 4.861006E-02
 2.893333E+02 1066 40 755 715 56 98 98 58 35 2 1 30 159 486 1074 360 347 279 125 255 387 173 1162 913 964 4.860201E-02
 2.896667E+02 1057 43 745 702 62 96 96 71 33 4 4 28 152 479 1060 360 346 297 117 249 399 172 1166 898 985 4.858200E-02
 2.900000E+02 1044 44 744 700 63 97 97 64 41 3 4 36 152 481 1046 365 356 300 115 242 404 172 1174 894 991 4.857231E-02
 2.903333E+02 1036 36 736 700 76 98 98 63 41 5 4 39 151 487 1018 375 355 298 124 251 396 183 1185 933 1001 4.856883E-02
 2.906667E+02 1026 38 730 692 57 97 97 77 43 5 2 32 147 496 1041 361 341 279 133 258 401 186 1186 938 999 4.855852E-02
 2.910000E+02 1016 30 718 688 50 94 94 53 43 5 2 41 144 498 1049 351 334 281 136 267 394 188 1183 942 999 4.855099E-02
 2.913333E+02 1009 36 718 682 44 98 98 63 41 3 0 26 145 501 1045 356 342 280 130 277 385 185 1189 948 980 4.855187E-02
 2.916667E+02 1000 39 716 677 50 95 95 81 39 4 1 31 141 499 1053 350 346 274 131 277 391 178 1192 936 974 4.855839E-02
 2.920000E+02 996 29 711 682 52 96 96 76 43 4 0 38 145 504 1062 336 354 272 130 283 382 181 1200 930 965 4.855695E-02
 2.923333E+02 989 36 710 674 60 97 97 69 40 7 0 41 141 518 1061 331 355 277 122 292 386 176 1209 921 961 4.855659E-02
 2.926667E+02 980 33 701 668 66 97 97 64 39 4 0 34 134 521 1069 328 364 269 122 296 381 171 1212 917 943 4.855723E-02
 2.930000E+02 972 32 696 664 52 97 97 63 35 2 0 37 133 516 1055 326 393 270 120 290 370 176 1229 912 936 4.856664E-02
 2.933333E+02 966 30 698 668 54 97 97 67 37 2 4 32 135 512 1040 339 398 270 111 284 382 176 1240 910 939 4.856467E-02
 2.936667E+02 956 34 695 661 51 96 96 61 33 4 3 24 131 509 1038 347 397 265 112 281 374 186 1238 926 937 4.855763E-02
 2.940000E+02 947 25 697 672 57 100 100 69 38 3 4 34 136 510 1035 342 395 270 111 293 368 186 1242 932 935 4.856526E-02
 2.943333E+02 940 22 694 672 74 102 102 65 37 3 4 41 139 518 1031 352 391 268 115 291 367 185 1234 943 935 4.856793E-02
 2.946667E+02 933 29 695 666 67 100 100 75 39 5 4 35 136 518 1045 334 390 262 123 306 366 174 1236 937 925 4.856639E-02
 2.950000E+02 925 27 697 670 60 96 96 67 39 5 2 31 139 522 1047 340 383 268 110 312 367 173 1235 935 918 4.857444E-02
 2.953333E+02 915 30 695 665 57 97 97 70 41 1 1 28 132 528 1038 343 397 266 110 311 360 175 1243 939 911 4.858770E-02
 2.956667E+02 909 39 687 648 57 97 97 64 46 2 0 39 131 528 1023 339 418 263 113 315 355 174 1262 941 905 4.858843E-02
 2.960000E+02 893 32 688 656 62 94 94 59 51 4 0 29 129 524 1024 332 426 258 119 316 351 174 1267 941 902 4.860272E-02
 2.963333E+02 887 34 687 653 58 91 91 56 56 4 1 34 129 520 1014 346 424 247 117 323 361 168 1276 954 893 4.861390E-02
 2.966667E+02 881 42 686 644 47 93 93 69 50 5 2 33 123 519 1036 326 419 246 114 336 353 170 1278 946 883 4.862248E-02
 2.970000E+02 871 28 686 658 44 87 87 71 49 7 2 33 131 529 1029 336 439 244 110 330 340 172 1281 948 866 4.863311E-02
 2.973333E+02 864 25 684 659 58 91 91 61 48 5 1 28 136 529 1008 353 436 243 112 328 343 177 1284 970 875 4.863930E-02
 2.976667E+02 857 31 674 643 44 92 92 61 46 3 1 27 128 525 1005 369 435 245 101 328 340 177 1280 975 863 4.865578E-02
 2.980000E+02 855 27 669 642 55 91 91 62 47 2 2 27 123 525 1006 379 420 240 98 333 350 174 1277 984 862 4.867024E-02
 2.983333E+02 845 32 670 638 54 90 90 74 45 2 2 29 126 517 1017 380 414 241 96 340 353 159 1266 975 849 4.868662E-02
 2.986667E+02 839 31 663 632 54 91 91 63 46 6 2 27 118 516 1010 395 420 234 99 341 341 160 1262 995 834 4.870427E-02
 2.990000E+02 827 33 659 626 54 91 91 55 45 2 2 33 118 515 1034 380 409 222 101 362 328 164 1263 1007 815 4.872868E-02
 2.993333E+02 820 27 660 633 52 88 88 62 43 2 3 33 121 525 1035 371 440 216 96 350 328 164 1282 981 804 4.874500E-02
 2.996667E+02 812 30 656 626 58 90 90 70 43 5 4 34 112 526 1048 364 454 213 83 348 324 166 1292 961 786 4.876281E-02
 3.000000E+02 800 25 654 629 55 92 92 56 42 2 3 27 121 524 1031 367 476 213 81 355 317 160 1308 963 771 4.878073E-02
 3.003333E+02 1386 852 1669 817 59 94 94 70 37 8 17 33 200 528 1081 363 448 208 85 341 311 163 1263 952 767 4.876979E-02
 3.006667E+02 1375 662 1485 823 45 96 96 53 39 12 23 32 200 522 1118 358 431 206 89 328 310 160 1229 935 765 4.875348E-02
 3.010000E+02 1358 551 1369 818 64 97 97 68 38 17 18 30 200 527 1126 349 436 211 85 332 320 141 1229 907 757 4.873498E-02
 3.013333E+02 1348 462 1276 814 59 103 103 73 31 9 14 25 200 522 1142 331 434 217 86 320 336 134 1224 871 773 4.872036E-02
 3.016667E+02 1331 395 1213 818 55 103 103 58 30 12 20 32 199 528 1178 312 422 220 85 315 329 139 1205 851 773 4.871510E-02
 3.020000E+02 1314 330 1144 814 67 108 108 66 25 12 14 32 200 528 1193 303 398 230 87 315 337 137 1187 842 791 4.869388E-02
 3.023333E+02 1305 273 1084 811 58 105 105 75 29 9 11 36 200 538 1220 295 387 232 84 297 345 140 1169 816 801 4.867898E-02
 3.026667E+02 1292 243 1050 807 68 105 105 66 28 3 9 28 199 527 1219 310 390 228 79 286 346 142 1164 817 795 4.866191E-02
 3.030000E+02 1282 207 1017 810 68 106 106 73 33 8 12 32 199 520 1221 309 392 235 80 285 342 136 1155 810 793 4.864081E-02
 3.033333E+02 1269 185 974 789 69 112 112 66 33 10 11 35 189 520 1234 312 394 228 82 276 342 132 1144 802 784 4.861840E-02
 3.036667E+02 1259 153 944 791 74 113 113 66 30 8 9 38 191 516 1256 300 385 226 83 272 351 127 1135 782 787 4.859533E-02
 3.040000E+02 1251 128 919 791 65 113 113 68 31 4 7 34 192 512 1248 311 391 231 89 262 339 129 1121 791 788 4.857861E-02
 3.043333E+02 1238 115 898 783 65 109 109 73 33 8 3 27 190 517 1211 338 396 236 86 264 344 125 1129 813 791 4.855494E-02
 3.046667E+02 1227 105 880 775 59 111 111 69 33 8 5 20 185 514 1189 352 386 248 78 268 339 140 1133 838 805 4.853178E-02
 3.050000E+02 1220 91 872 781 70 113 113 69 24 5 5 26 188 513 1208 335 396 247 83 255 325 151 1127 824 806 4.850756E-02
 3.053333E+02 1205 88 857 769 59 113 113 68 21 3 7 25 181 535 1203 346 397 241 83 248 321 161 1127 838 806 4.848832E-02
 3.056667E+02 1197 72 849 777 66 114 114 70 22 6 5 31 186 532 1211 334 376 257 84 243 331 164 1114 825 836 4.847252E-02
 3.060000E+02 1185 65 837 772 67 114 114 64 28 10 4 32 184 533 1209 334 356 267 83 246 344 161 1107 824 855 4.845773E-02
 3.063333E+02 1175 70 835 765 66 121 121 74 29 10 3 37 182 540 1198 333 350 272 84 260 356 147 1113 824 859 4.844801E-02
 3.066667E+02 1163 69 821 752 66 121 121 66 30 7 4 33 174 543 1173 342 360 275 87 263 359 141 1123 833 862 4.843725E-02
 3.070000E+02 1157 59 820 761 70 117 117 72 30 9 5 30 178 542 1148 343 374 277 83 273 361 141 1149 840 862 4.842066E-02
 3.073333E+02 1144 51 803 752 71 123 123 70 30 15 4 37 174 542 1141 340 379 277 85 265 367 146 1157 836 875 4.840304E-02
 3.076667E+02 1134 59 794 735 68 120 120 61 33 6 1 37 168 540 1139 337 378 278 83 271 368 146 1163 837 875 4.839475E-02
 3.080000E+02 1117 64 789 725 62 118 118 69 36 5 1 29 162 533 1118 333 390 278 79 286 369 147 1192 845 873 4.838074E-02
 3.083333E+02 1106 42 784 742 67 117 117 74 37 4 2 35 170 539 1119 332 387 269 73 296 373 151 1207 852 866 4.837291E-02
 3.086667E+02 1095 38 780 742 68 117 117 64 40 2 2 38 170 539 1103 334 391 271 72 308 374 147 1220 861 864 4.836879E-02
 3.090000E+02 1086 49 773 724 66 112 112 67 46 6 2 38 162 548 1107 331 402 257 76 309 370 148 1229 864 851 4.836139E-02
 3.093333E+02 1079 46 767 721 60 106 106 69 39 6 1 35 161 540 1085 348 423 251 73 312 357 151 1243 884 832 4.835375E-02
 3.096667E+02 1068 43 762 719 63 107 107 73 36 3 1 32 161 547 1073 348 434 264 69 312 347 153 1246 882 833 4.835338E-02
 3.100000E+02 1059 34 756 722 56 110 110 63 37 8 2 33 162 552 1063 361 430 262 66 314 341 163 1248 904 832 4.834705E-02
 3.103333E+02 1052 46 746 700 66 109 109 71 39 6 4 28 150 555 1066 354 424 255 70 325 352 154 1255 903 831 4.834030E-02
 3.106667E+02 1039 49 745 696 65 109 109 65 37 4 2 33 150 557 1071 342 437 248 70 333 355 144 1269 889 817 4.834061E-02
 3.110000E+02 1028 43 733 690 61 107 107 71 45 4 2 36 147 567 1067 348 449 237 73 330 353 143 1275 894 806 4.833939E-02
 3.113333E+02 1020 43 731 688 65 113 113 63 47 4 0 31 146 555 1061 356 465 227 80 320 334 157 1276 913 798 4.835248E-02
 3.116667E+02 1009 31 729 698 75 114 114 66 39 6 2 30 148 565 1059 356 456 233 81 327 336 152 1271 916 802 4.835302E-02
 3.120000E+02 999 32 724 692 60 110 110 65 39 6 0 36 148 565 1072 349 466 219 83 314 337 160 1277 906 799 4.835115E-02
 3.123333E+02 994 28 722 694 66 111 111 66 38 5 0 33 149 561 1096 349 439 214 88 313 337 164 1253 914 803 4.835257E-02
 3.126667E+02 982 32 716 684 58 107 107 66 34 4 0 28 144 563 1067 342 464 218 97 319 320 173 1276 931 808 4.835717E-02
 3.130000E+02 967 34 713 679 55 108 108 65 34 6 3 33 139 570 1063 337 477 222 100 312 327 162 1278 911 811 4.836361E-02
 3.133333E+02 958 19 707 688 60 104 104 62 39 6 2 34 147 564 1048 351 483 232 95 302 322 167 1274 915 816 4.836820E-02
 3.136667E+02 946 33 697 664 71 102 102 74 46 7 2 31 137 576 1043 347 501 233 98 293 313 172 1279 910 816 4.837618E-02
 3.140000E+02 942 29 689 660 62 107 107 65 43 5 0 28 134 574 1034 344 515 236 94 292 315 170 1292 900 815 4.838310E-02
 3.143333E+02 935 26 680 654 58 105 105 59 37 7 0 22 129 583 1022 341 531 229 93 301 317 166 1315 901 805 4.839142E-02
 3.146667E+02 927 24 683 659 58 104 104 75 41 7 1 31 133 576 1020 328 533 226 97 306 328 162 1329 893 813 4.840135E-02
 3.150000E+02 918 25 678 653 60 105 105 59 34 6 1 30 131 576 1006 335 542 222 93 303 330 169 1344 900 814 4.840215E-02
 3.153333E+02 912 30 683 653 58 107 107 70 38 4 1 35 129 571 1007 330 545 232 83 309 326 168 1348 890 809 4.840895E-02
 3.156667E+02 902 23 685 662 62 107 107 59 48 2 0 27 134 561 997 339 544 231 80 319 329 161 1353 899 801 4.841544E-02
 3.160000E+02 892 29 683 654 61 105 105 73 37 4 0 25 132 553 1007 338 535 223 80 328 322 167 1352 913 792 4.841858E-02
 3.163333E+02 885 28 684 656 58 104 104 60 41 5 0 26 131 555 998 343 543 225 79 318 325 169 1355 909 798 4.842516E-02
 3.166667E+02 873 24 680 656 59 104 104 61 38 5 0 32 130 559 992 339 553 230 84 317 315 170 1355 910 799 4.842930E-02
 3.170000E+02 870 26 674 648 58 105 105 66 47 6 0 30 132 561 1014 313 552 227 85 325 312 172 1361 895 796 4.844400E-02
 3.173333E+02 864 26 673 647 53 100 100 77 48 2 1 37 127 577 1023 311 543 221 84 331 312 175 1361 901 792 4.846311E-02
 3.176667E+02 860 24 672 648 56 101 101 54 48 1 0 26 128 587 1044 306 530 210 86 330 320 174 1354 896 790 4.846888E-02
 3.180000E+02 851 27 670 643 51 101 101 57 39 5 1 36 125 590 1039 317 534 202 84 334 320 170 1358 905 776 4.847088E-02
